Issue Type,Issue key,Issue id,Summary,Reporter,Reporter Id,Priority,Status,Created,Updated,Description,Environment,Project key,Project name,Project type,Project lead,Project lead id,Project description,Creator,Creator Id
Bug,T12RFOP-490,29240,Manage Product - Categories are listed in random order in the dropdown menu,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,To Do,11/Jul/24 4:15 AM,12/Jul/24 12:21 AM,"Category dropdown menu items must be in alphabetical order.

*App version:* 0.0.3.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open Browse Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|smart-link]
# Scroll down and find a link ”Access admin screen”
# Click on ”Access admin screen”
# Log in to admin account, if not already logged in. Click ”Log in” button
# When on Administration options page , click on ”Add new product” button
# On Manage product page scroll down to ”Category” section and click on it to see the dropdown menu

*Actual result:* (x) Categories are listed in random order in the dropdown menu

!category_order.png|width=245,height=168,alt=""category_order.png""!

*Expected result:* Categories are listed in alphabetical order in the dropdown menu",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-489,29239,"Manage product - Description, Category, Highlight, Price, Unit type are not marked as required fields",Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,To Do,11/Jul/24 4:00 AM,12/Jul/24 9:26 PM,"Description, Category, Highlight, Price and Unit type fields are required fields and should be marked with “*” as well.

*App version:* 0.0.3.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open Browse Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|smart-link]
# Scroll down and find a link ”Access admin screen”
# Click on ”Access admin screen”
# Log in to admin account, if not already logged in. Click ”Log in” button
# When on Administration options page , click on ”Add new product” button
# Observe the fields on Manage product page

*Actual result:* (x) Description, Category, Highlight, Price and Unit type fields are optional fields

!description_and_category.jpg|width=634,height=754,alt=""description_and_category.jpg""!



!price_and_unit_type.jpg|width=618,height=520,alt=""price_and_unit_type.jpg""!

*Expected result:* Description, Category, Highlight, Price and Unit type fields are required fields(marked with *)",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-488,29238,Manage product - Out of stock field doesn't have radio buttons,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,To Do,11/Jul/24 3:47 AM,12/Jul/24 12:18 AM,"Out of stock field should have Yes/No radio buttons not a singular “Yes” checkbox.

*App version:* 0.0.3.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open Browse Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|smart-link]
# Scroll down and find a link ”Access admin screen”
# Click on ”Access admin screen”
# Log in to admin account, if not already logged in. Click ”Log in” button
# When on Administration options page , click on ”Add new product” button
# Observe the “Out of stock?” field on the Manage product page

*Actual result:* (x) Out of stock field has a singular Yes checkbox

!outofstockcheckbox.jpg|width=762,height=622,alt=""outofstockcheckbox.jpg""!

*Expected result:* Out of stock field has Yes and No radio buttons",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-487,29237,"Manage product - ""Name"" field has wrong title",Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,To Do,11/Jul/24 3:30 AM,12/Jul/24 12:17 AM,"“Name” field should be titled “Product name”.

*App version:* 0.0.3.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open Browse Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|smart-link]
# Scroll down and find a link ”Access admin screen”
# Click on ”Access admin screen”
# Log in to admin account, if not already logged in. Click ”Log in” button
# When on Administration options page , click on ”Add new product” button
# Observe the ”Name” field title on the Manage product page

*Actual result:* (x) Name field’s title is “Name”

!namefield.jpg|width=830,height=462,alt=""namefield.jpg""!

*Expected result:* Name field’s title is “Product name”",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-486,29236,Manage product - Wrong page title and heading,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,To Do,11/Jul/24 3:03 AM,12/Jul/24 12:16 AM,"Manage product page should be titled “Add new product“.

*App version:* 0.0.3.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open Browse Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-full-fixed-ws-12-9928-26668/browse-menu-hrmv?|smart-link] 
# Scroll down and find a link ”Access admin screen”
# Click on ”Access admin screen”
# Log in to admin account, if not already logged in. Click ”Log in” button
# When on Administration options page , click on ”Add new product” button
# Observe the heading and title of the Manage product page

*Actual result:* (x) Manage product page is titled ”Manage product”

!manageproduct.jpg|width=1242,height=534,alt=""manageproduct.jpg""!

*Expected result:* Manage product page is titled ”Add new product”",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-207,28863,Product Preview - Preview window picture is not resizing when changing screen sizes  F6,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,21/Jun/24 2:45 AM,12/Jul/24 10:45 PM,"Changing screen sizes from PC screen to tablet/phone size screen, makes the preview picture static and not resize.

*App version:* 0.0.1.

*Environment:*
Chrome 126.0.6478.61, Windows 11 Home 23H2

*Steps to reproduce:*

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link]
# Scroll down and find a product(e.g. Salad)
# Click on a product(e.g. Salad)
# Preview window will pop up
# Navigate to the top right corner of the browser's taskbar and click on minimize window button(to minimize the screen size)
# Scroll preview page up and down 
# Observe how the picture is static and not resized in the background, not moving along with the preview page window

*Actual result:* (x) Preview window picture is not resizing when changing screen sizes

!saladcollapse.mp4|width=2058,height=1496,alt=""saladcollapse.mp4""!

*Expected result:* Preview window picture is responsive and adapts to different screen sizes",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-206,28862,Product Preview - Lager doesn't have gluten included in the allergy information,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,21/Jun/24 1:35 AM,12/Jul/24 9:59 PM,"Lager has gluten in it, so gluten must be included in the allergy information.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

*Steps to reproduce:*

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link]
# Scroll down and find the product “Lager“
# Click on “Lager”
# Observe the allergy information on the Preview page

*Actual result:* (x) Lager’s allergy information is empty

!lager.jpg|width=41.66666666666667%,alt=""lager.jpg""!

*Expected result:* Lager has gluten stated in the allergy information",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-205,28861,Product Preview - Salad and Pepperoni Pizza have incorrect description format,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,21/Jun/24 1:17 AM,12/Jul/24 10:00 PM,"Salad and Pepperoni Pizza have a bullet/numbered list description. According to requirement, description must be a comma separated list.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

For Salad

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link]
# Scroll down and find the product “Salad“
# Click on “Salad”
# Observe the description information on the Preview page

For Pepperoni Pizza

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link]
# Scroll down and find the product “Pepperoni Pizza“
# Click on “Pepperoni Pizza”
# Observe the description information on the Preview page

*Actual result:* (x) Salad and Pepperoni Pizza have a bullet/numbered list description

!saladdescription.jpg|width=33.333333333333336%,alt=""saladdescription.jpg""!



!pepperonidescription.jpg|width=33.333333333333336%,alt=""pepperonidescription.jpg""!

*Expected result:* Salad and Pepperoni Pizza have a comma separated list description as per requirement",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-204,28860,Product Preview - Berry smoothie has a wrong Highlight ,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,21/Jun/24 12:54 AM,12/Jul/24 9:59 PM,"Berry smoothie has “Spicy” as highlight, which is incorrect. This product is not spicy.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link]
# Scroll down and find the product “Berry smoothie“
# Click on “Berry smoothie”
# Observe the Highlight information on the Preview page

*Actual result:* (x) Berry smoothie’s highlight is “Spicy”

!bsmoothie3.jpg|width=710,height=680,alt=""bsmoothie3.jpg""!

*Expected result:* Berry smoothie’s highlight info does not include “Spicy”",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-203,28859,Filtering products by highlight - Berry smoothie is listed under the wrong highlight,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,21/Jun/24 12:35 AM,12/Jul/24 9:58 PM,"Berry smoothie is listed under “Vegan” highlight. But the product is not vegan.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

*Steps to reproduce:*

# Open app Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|smart-link]
# Click the Filtering icon next to the Search bar on the right
# Click on Highlight “Vegan”
# Scroll down and observe “Berry smoothie” is included in the list

*Actual result:* (x) Berry smoothie is shown under “Vegan” Highlight

!berrysmoothievegan.jpg|width=1352,height=990,alt=""berrysmoothievegan.jpg""!

*Expected result:* Berry smoothie is not shown under “Vegan” Highlight ",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-198,28854,"Product Preview - Lager, Mojito mocktail don't have Highlight information",Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,20/Jun/24 11:20 PM,12/Jul/24 9:58 PM,"No Highlights are shown on Lager and Mojito mocktail preview pages.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

For Lager:

# Open app Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|smart-link]
# Scroll down and find the product “Lager”
# Click on “Lager”
# Observe Highlight information on the Preview page

For Mojito mocktail:

# Open app Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|smart-link]
# Scroll down and find the product “Mojito mocktail”
# Click on “Mojito mocktail”
# Observe Highlight information on the Preview page

*Actual result:* (x) Lager and Mojito mocktail Highlight information does not exist on the Preview page

!Screenshot 2024-06-20 231150.jpg|width=41.66666666666667%,alt=""Screenshot 2024-06-20 231150.jpg""!

!Screenshot 2024-06-20 230958.jpg|width=41.66666666666667%,alt=""Screenshot 2024-06-20 230958.jpg""!

*Expected result:* Lager and Mojito mocktail Highlight information exists on the Preview page",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-194,28850,Product Preview - Berry smoothie has wrong category,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,20/Jun/24 10:56 PM,12/Jul/24 10:00 PM,"Berry smoothie has “Hot drinks” as category, which is incorrect. It is a cold drink.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu?|smart-link] 
# Scroll down and find the product “Berry smoothie“
# Click on “Berry smoothie”
# Observe the category information on the Preview page

*Actual result:* (x) Berry smoothie’s category is Hot drinks

!berrysmoothie.jpg|width=780,height=918,alt=""berrysmoothie.jpg""!

*Expected result:* Berry smoothie’s category is Cold drinks",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
Bug,T12RFOP-98,28751,Product Preview/Menu - Mojito mocktail price incorrect,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d,Critical,Done,19/Jun/24 8:35 PM,12/Jul/24 9:57 PM,"Mojito mocktail price is incorrect, doesn’t have a correct decimal point placement.

*App version:* 0.0.1.

*Environment:*

Android 14 Samsung Internet 25.0.1.3
Chrome 126.0.6478.61, Windows 11 Home 23H2
Mozilla Firefox 126, Windows 10 Pro
Safari iOS 17.5.1

Bug is reproducible in all browsers

*Steps to reproduce:*

# Open app Menu page [https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|https://apps.fliplet.com/cerebrum-hub-my-food-ordering-p-1-sprint-1-7-udtwjeu/browse-menue-111p4?|smart-link] 
# Scroll down and find the product “Mojito mocktail”
# Click on “Mojito mocktail”
# Observe price information on the Preview page

*Actual result:* (x) Mojito mocktail price shows 299euros

!mojitoprice.jpg|width=966,height=666,alt=""mojitoprice.jpg""!

*Expected result:* Mojito mocktail price shows 2.99euros",,T12RFOP,T12. Restaurant Food Ordering Project,software,Cerebrum Hub,6202bc6d6ba61b006fb5463f,,Birgit Tikk,70121:251cca08-93e7-417a-82c2-0a142984426d
